query_id,placekey,latLon
50353,222@5z6-3gy-59f,"(33.83920933860546, -118.35621779190582)"
50738,223@5z5-3kg-ghq,"(34.04724703421439, -118.0432207464029)"
50411,222@5z6-3bh-bp9,"(33.78890209781173, -118.29547735866049)"
50468,222@5z6-3rk-8qf,"(33.89318524313016, -118.29546343127677)"
50091,222@5z6-3r9-7dv,"(33.990107334128, -118.22452919721174)"
50581,22h@5z6-3nh-fpv,"(33.85945468393192, -118.14895440046412)"
50625,222@5z5-3rc-k9f,"(34.07492380645888, -118.38109421147459)"
50663,222@5z5-3mr-9s5,"(34.01955165755093, -118.18693310829019)"
50704,222@5z4-zdp-jy9,"(34.220793525081135, -118.45633058084908)"
50779,222@5z6-3pz-789,"(33.92340785229103, -118.24260915773957)"
50776,222@5z6-3cg-qfz,"(33.80655737573874, -118.19301542389903)"
50056,222@5z4-x9r-xwk,"(34.687532947918896, -118.1591255238383)"
50116,222@5z4-zk6-y9z,"(34.22013251818103, -118.5331157323444)"
50104,222@5z6-3qr-zzz,"(33.929943971385946, -118.2031453879798)"
50124,222@5z5-393-jjv,"(34.20435550216497, -118.21654089204863)"
50132,22q@5z5-3kv-f9f,"(34.10062542733637, -118.10559940596207)"
50138,223@5z5-3p7-hbk,"(34.0982581313641, -118.29537293571862)"
50149,223@5z5-3qy-t7q,"(34.037483081931015, -118.26600201281933)"
50393,222@5z6-3kv-g8v,"(33.93520833107974, -118.12998793358018)"
50235,222@5z5-3pf-dn5,"(34.1560218294559, -118.32867933526163)"
50350,222@5z5-3jj-rff,"(34.01504567260601, -118.10115614907984)"
50438,223@5z5-34n-vcq,"(34.13362325683816, -118.15278329715693)"
50485,222@5z6-3ch-3bk,"(33.80770116664554, -118.18710394569396)"
50561,223@5z4-zvp-bx5,"(34.03845443673438, -118.37493356698248)"
50624,222@5z4-vv8-qj9,"(34.39750900776986, -118.55372727036095)"
50740,222@5z4-ztz-649,"(33.981493649948895, -118.4396019339446)"
50696,222@5z5-3rm-v4v,"(34.06215685501435, -118.20156898979229)"
50755,22b@5z4-zcb-hbk,"(34.16000868161548, -118.4501404248957)"
50763,22b@5z5-3p6-nkf,"(34.069980114105036, -118.26413055523295)"
50782,224@5z4-rpr-sqz,"(34.09603558608313, -117.74677037093235)"
52031,222@5z5-3rj-t9z,"(34.0755385396362, -118.2468959177465)"
52038,222@5z4-rh3-bkz,"(33.916714753335796, -118.01282806407708)"
52045,222@5z5-3v4-pvz,"(34.062946479017704, -117.96711702107257)"
50204,222@5z4-xsc-7h5,"(34.583261610062166, -118.14432317003403)"
53309,222@5z6-3ch-3bk,"(33.80770116664554, -118.18710394569396)"
50040,222@5z4-vpy-v75,"(34.32590213247193, -118.445080745873)"
50568,222@5z7-s8v-3yv,"(36.94463173472455, -120.04399886192785)"
52043,222@5vg-963-cnq,"(37.95871503183279, -122.5528348594001)"
50131,222@5vg-8pf-ffz,"(38.099768010436655, -122.56088821042549)"
50510,222@5vg-94n-2tv,"(38.004414463182705, -122.55510091701538)"
50360,222@5vg-96c-x3q,"(37.94776792115371, -122.53509702187478)"
51304,222@5z7-px7-nnq,"(37.50022340949758, -119.97799420504458)"
51310,222@5v2-mfk-c89,"(39.38952204195717, -123.33936502682039)"
51325,224@5v2-j23-5s5,"(39.432163082677825, -123.80226732101778)"
50301,222@5vg-gh6-mtv,"(39.15210933682252, -123.20240295023373)"
50444,222@5vh-yy9-wx5,"(37.34044972407614, -120.46642459120348)"
50528,225@5z7-6qz-4y9,"(37.06445186088959, -120.85997909694709)"
51308,238@5v5-wrq-bff,"(41.528281705848755, -120.17187099961109)"
51330,227@5v5-wn7-9vf,"(41.48052238942638, -120.545473768436)"
51303,262@5yx-5s8-kcq,"(37.57664467076599, -118.76767344378615)"
50334,222@5vh-fc3-vzz,"(36.65921865296278, -121.64638367899727)"
51336,222@5z7-7kb-rzf,"(36.20670453738937, -121.13329208461745)"
50145,222@5xs-cpf-49z,"(36.57938941070261, -121.91414810540898)"
50248,222@5vh-fbv-fzz,"(36.696798452619205, -121.63382849194885)"
50013,223@5vg-4sx-9pv,"(38.54311238149923, -122.47482785001962)"
50009,223@5vg-3y2-ty9,"(38.32605201118832, -122.29574023572434)"
50150,223@5vg-r75-w8v,"(39.22760295804196, -121.04782890033154)"
51328,222@5yw-cny-f2k,"(39.32474221194956, -120.20130870588652)"
50230,222@5z4-rwm-y35,"(33.774929681018406, -117.9130624178116)"
50678,229@5z4-ry7-skf,"(33.70002498880694, -117.95640709081133)"
50747,222@5z6-2rt-m8v,"(33.71027434712436, -117.8853614949254)"
50526,222@5z6-444-2zf,"(33.70312123988738, -117.98661144948807)"
52035,222@5z4-ryf-mtv,"(33.76359052631475, -117.99549563884361)"
50567,222@5z6-2mt-rhq,"(33.560909558933666, -117.66567450074972)"
50780,222@5z4-rv6-92k,"(33.73003758394744, -117.82827312961294)"
50580,222@5z6-3nz-g8v,"(33.847367056140904, -118.03891460278291)"
50426,223@5z4-rwz-3qz,"(33.82573961554209, -117.99550970131591)"
50543,223@5z6-2qj-t9z,"(33.65203634499755, -117.91117142665631)"
50745,222@5z4-rxf-vzz,"(33.78918292426713, -117.82666476855668)"
50226,22t@5z4-rxn-4sq,"(33.84880176444961, -117.93301563768514)"
50069,223@5z4-rxf-n5z,"(33.78093155517183, -117.86416191019985)"
50224,222@5z6-2qd-t9z,"(33.622699596950476, -117.93097927010405)"
50570,222@5z4-ryb-psq,"(33.71515244543962, -117.93538394017118)"
50603,222@5z6-2nc-zcq,"(33.60840578659638, -117.70833739281021)"
50609,225@5z4-rcn-87q,"(33.85340115696051, -117.84494194461578)"
50744,223@5z4-rxs-wff,"(33.82013771102062, -117.90880937998875)"
50746,222@5z4-rsk-5vf,"(33.754563603533455, -117.83358133162874)"
53306,222@5z6-2mt-rhq,"(33.560909558933666, -117.66567450074972)"
50769,228@5z4-rtk-wp9,"(33.66282567807719, -117.77288905150577)"
52039,222@5z4-rdz-249,"(33.933959880001865, -117.89371451791226)"
53308,222@5z4-rxg-nkf,"(33.78233302995296, -117.83349464090459)"
53304,22b@5z4-rxf-mzf,"(33.78064932340573, -117.86564247176528)"
50551,223@5z6-3p3-vpv,"(33.80426119331221, -118.06688982826964)"
50589,222@5z4-rhj-rhq,"(33.88595604690125, -117.84294741835451)"
50168,22j@5z4-rgg-jjv,"(33.893073380489675, -117.92776336849352)"
50309,225@5vg-nqw-52k,"(38.7663809476017, -121.25018525764833)"
50772,222@5vg-nsh-7qz,"(38.7461660817481, -121.24970724120261)"
50498,222@5vg-njq-87q,"(38.94509875029088, -121.10150953559443)"
51300,222@5v6-cp8-y9z,"(39.805784651350166, -120.46263352014859)"
51326,222@5v6-967-7qz,"(39.939558840196035, -120.96148923656766)"
50022,222@5z4-kmy-5cq,"(33.97623921973375, -117.38120078394616)"
50292,222@5z4-khj-975,"(33.91199839853352, -117.19522924325852)"
50534,222@5z6-9xf-q75,"(33.70562989058848, -116.23470259048902)"
50765,222@5z4-khj-t35,"(33.897030084756445, -117.18615007288898)"
50102,222@5z4-m2k-6ff,"(33.926493494940864, -117.4397573252223)"
50686,222@5z4-m2f-qcq,"(33.90433121054518, -117.46928997288799)"
50243,223@5z6-99q-zfz,"(33.83872001059632, -116.54215795682289)"
52052,222@5z4-kwh-ygk,"(33.81250212439839, -117.22312453765755)"
50684,222@5z4-sg5-kzz,"(33.71835804985284, -117.16768331924236)"
50701,222@5z4-sxs-k2k,"(33.55890675685527, -117.18263437085848)"
50775,222@5z4-sxh-ysq,"(33.480800746799964, -117.10569037069543)"
50573,222@5z6-96d-pqf,"(33.76331903971147, -116.40454800654622)"
50054,222@5z4-p25-wc5,"(33.93226753729522, -116.9457809727335)"
50329,226@5z4-s35-mzf,"(33.87238711252257, -117.56863516697686)"
50770,222@5z4-qnd-vpv,"(33.614643221602215, -117.16974773715063)"
50390,224@5z4-spq-ndv,"(33.750857883212404, -116.96043885484227)"
50423,222@5zb-np2-mkz,"(33.61304895286029, -114.59565209858496)"
50599,223@5vg-thb-6rk,"(38.554502091565446, -121.45504382775948)"
50017,222@5vg-th4-zj9,"(38.57105458716527, -121.45283164827327)"
50425,22c@5vg-trt-vpv,"(38.6017271297705, -121.39130233348769)"
50108,227@5vg-thd-4n5,"(38.57057375749651, -121.46958698452325)"
50414,222@5vg-nt2-p35,"(38.67029666679709, -121.14609898381929)"
50674,222@5vg-s6v-4d9,"(38.47062998784579, -121.42234906829906)"
53311,222@5vg-thb-92k,"(38.55249439835686, -121.4544337102839)"
50516,223@5vg-tqz-kfz,"(38.669608775651035, -121.31118450707994)"
50590,222@5vg-s6v-vvf,"(38.46208414906503, -121.41734705705049)"
52033,224@5vg-nsz-gtv,"(38.6815438317876, -121.15836429244767)"
51337,222@5z7-57g-mff,"(36.83339928816651, -121.3858676196592)"
52049,222@5z4-mw2-4vz,"(34.103436510750605, -117.56653036329864)"
50709,222@5z4-pgq-hh5,"(34.47131100989356, -117.29769249420384)"
50140,222@5z4-kjx-q75,"(34.07303136530509, -117.43295426858008)"
50778,224@5z4-ktw-v2k,"(34.050929273669894, -117.26563770801563)"
50099,222@5z4-my5-5vf,"(34.10235357074695, -117.63708058836428)"
51323,222@5z9-j2v-d9z,"(34.83300352754089, -114.61773832882771)"
50129,22n@5z4-ks2-vcq,"(34.13529734850733, -117.27690975846718)"
50327,226@5z4-ktw-v2k,"(34.050929273669894, -117.26563770801563)"
50245,222@5z4-kk6-p5f,"(34.0740888649077, -117.34992617993893)"
50300,224@5z5-khd-wrk,"(34.542425133670655, -117.26593526332555)"
51312,222@5z4-q2c-j5f,"(34.26609192295101, -117.16853539667675)"
50279,222@5z5-8z4-3bk,"(34.132523976209356, -116.27489740501267)"
50517,222@5z4-pgn-649,"(34.52843070037661, -117.29377135048836)"
50758,22h@5z4-rpg-jgk,"(34.07998481287692, -117.69688870755229)"
51335,223@5z4-q5y-4sq,"(34.246354951941576, -116.8890549393696)"
50298,222@5z5-mt2-tn5,"(34.891822688951606, -117.01713945893461)"
50089,223@5z4-kv9-q2k,"(34.13124592713427, -117.32265759481976)"
50272,222@5z4-kg5-whq,"(34.03658461486573, -117.2053129979999)"
50586,222@5z4-rph-td9,"(34.02556354294189, -117.68572754329536)"
52037,22h@5z4-mxg-g49,"(34.06898532390519, -117.64360006127131)"
50234,225@5z5-q4w-6hq,"(32.69467865397883, -117.1681412126559)"
50424,223@5z5-pnj-7bk,"(32.89858267898875, -117.24230243986354)"
52044,223@5z5-qdv-nyv,"(32.74982339618548, -117.15976482330265)"
53303,224@5z5-ppv-p9z,"(32.79799584278076, -117.15279710581268)"
50026,224@5z5-qcq-7dv,"(32.781419582253776, -117.00646927687335)"
50100,222@5z5-ppv-p9z,"(32.79799584278076, -117.15279710581268)"
50128,223@5z5-t5s-7nq,"(33.185054412040685, -117.29039448843797)"
50222,222@5z5-wm9-cyv,"(32.618776912718864, -117.02249911202314)"
50025,222@5z5-qdv-7yv,"(32.75514852202457, -117.1671894594043)"
50077,23p@5z5-qdv-psq,"(32.751689356400256, -117.16174852015807)"
50324,223@5z5-pnh-cyv,"(32.884886610411925, -117.22592732726076)"
50515,222@5z5-qcd-xh5,"(32.791892786582764, -117.09516170750256)"
50757,223@5z5-qbt-qxq,"(32.776480374455176, -117.05763110251853)"
50503,222@5z5-pyv-6zf,"(33.036919868974536, -117.28401695073177)"
50636,222@5z5-t3s-hwk,"(32.99735064657248, -117.05785674114271)"
52036,222@5z5-qdz-389,"(32.75589136821068, -117.14505843869131)"
50024,222@5z5-qdd-rzf,"(32.68489810189109, -117.08200901251446)"
50115,226@5z5-t39-4jv,"(33.12673023582267, -117.07564488982126)"
50228,222@5vg-7gx-jy9,"(37.755114846131576, -122.40464288293211)"
50668,222@5vg-838-94v,"(37.74867722629006, -122.4559252977405)"
50047,228@5vg-7gw-grk,"(37.78557919043457, -122.4219944893486)"
50076,22n@5vg-7gr-ndv,"(37.78279684128949, -122.44340441119527)"
50454,223@5vg-833-6hq,"(37.76343702126722, -122.4573038022088)"
50152,22t@5vg-7gw-sbk,"(37.790134889910135, -122.41624215947733)"
50407,22v@5vg-7gw-435,"(37.79503241997937, -122.40900372469879)"
50457,22d@5vg-832-bx5,"(37.7740256493567, -122.45341862181927)"
50055,223@5vg-7gx-8d9,"(37.74816443562584, -122.42078684191294)"
50122,225@5vh-scq-nt9,"(37.96112313293617, -121.30183199824106)"
50118,228@5vh-rh7-pjv,"(37.80191799458294, -121.19759565644046)"
50313,224@5vh-xn2-5pv,"(37.74347227077526, -121.4340844870664)"
50336,228@5vh-sqv-y35,"(38.12168657023926, -121.2858493006653)"
50084,222@5vh-scp-pd9,"(37.96845876972324, -121.28802267818008)"
50167,222@5vh-srn-8gk,"(37.886533058376486, -121.28354438014392)"
50748,222@5vh-rh6-6p9,"(37.79781097895204, -121.24590979045631)"
50016,222@5z8-f5c-9s5,"(35.11341032251151, -120.59040683351962)"
50232,229@5z8-dry-dy9,"(35.277270917264055, -120.65092111373794)"
50506,229@5z8-drs-4qf,"(35.29281661246603, -120.66541102147472)"
50633,222@5z8-746-389,"(35.555210038031205, -120.72029150170917)"
50197,222@5vh-7y2-qzz,"(37.480164055871356, -122.25434643034413)"
50541,227@5vh-7y5-j5f,"(37.48931127202188, -122.22381615960762)"
50070,222@5vg-84b-ks5,"(37.6597782439822, -122.43962688421381)"
50113,22b@5vh-7y9-85f,"(37.53052592016959, -122.2983087519975)"
50289,222@5vg-84d-6zf,"(37.67977392360436, -122.47438703539859)"
50007,22b@5vg-7xz-hqz,"(37.59196176015767, -122.38302819366767)"
51331,224@5xq-cz6-3kf,"(34.60209510025007, -120.12625201467729)"
50110,222@5xq-cx2-bx5,"(34.64150358826783, -120.43969402501821)"
50107,222@5z8-43b-jd9,"(34.951175389030794, -120.4130799641224)"
50357,222@5z8-3cx-tvz,"(34.43320203886145, -119.809775793454)"
50396,226@5z8-3dz-y35,"(34.4299382419072, -119.72432184649796)"
50380,222@5vh-6yy-j9z,"(37.251826858125185, -121.94723695752836)"
50038,222@5vh-b6x-t5f,"(37.3132126140563, -121.93403286131584)"
50308,222@5vh-bbp-8vz,"(37.36974561730388, -122.08036695178367)"
53305,225@5vh-b8k-grk,"(37.437884676761676, -122.17482143269486)"
50071,222@5vh-b4n-dqf,"(37.33552225314416, -121.99785437662831)"
50604,222@5vh-8tp-4d9,"(37.23940667354604, -121.80085385560622)"
50125,224@5vh-bf7-bx5,"(37.36233890842819, -121.85047267652918)"
50441,222@5vh-b8k-7qz,"(37.43316822702404, -122.17655839734358)"
50242,222@5vh-7h7-7wk,"(36.99012538461328, -121.98404783037863)"
50714,222@5vh-7h7-nnq,"(36.98740832605551, -121.97691175479842)"
50194,223@5vh-dyp-4vz,"(36.92704985536412, -121.79293922884389)"
52047,222@5v6-mpk-bhq,"(40.585037299797776, -122.41412547824031)"
50764,222@5v6-pjj-7yv,"(40.58587095241088, -122.38733577465469)"
50697,225@5v6-mpc-mzf,"(40.58549482522309, -122.41673464551498)"
51319,222@5v5-g9f-7dv,"(41.31829852386114, -122.32034373069922)"
51316,222@5v5-h28-pgk,"(41.719159621757726, -122.64613996436157)"
50767,222@5vg-5np-vfz,"(38.387885347899406, -121.93831536059744)"
50101,222@5vg-3kd-5zz,"(38.131283294955814, -122.2370064047996)"
50367,223@5vg-3rj-4y9,"(38.26165021717702, -122.04609709335705)"
50073,222@5vg-3kc-w8v,"(38.12654982811009, -122.2483251334313)"
50174,222@5vg-552-975,"(38.44356428235399, -122.70141961678506)"
51321,222@5vg-frw-p7q,"(38.627016046447224, -122.86437160334214)"
52057,223@5vg-kh8-zcq,"(38.39677124370384, -122.81940741357846)"
50136,222@5vg-8s4-7kf,"(38.25505439470004, -122.63178024963328)"
50090,223@5vg-532-jn5,"(38.28814226014405, -122.46552272268285)"
50291,222@5vg-4nt-jqf,"(38.494940240306406, -122.75204426141957)"
50690,222@5vg-4p6-45f,"(38.472013381307484, -122.72639627440032)"
50557,222@5vh-rcb-7h5,"(37.66839346522719, -120.97357901445542)"
50726,224@5vh-rcm-2tv,"(37.66523198758208, -120.95827488275516)"
52055,222@5vh-rcj-249,"(37.64322239632028, -120.99012108444073)"
50179,222@5vh-yc3-3wk,"(37.51305061159501, -120.83783165966182)"
50067,222@5vh-rbj-52k,"(37.75750226355884, -120.86074963102546)"
50464,222@5vh-rcj-x5z,"(37.665542330995564, -120.99669410924665)"
50766,222@5vg-p8m-2hq,"(39.131725989860215, -121.61331547508408)"
50042,222@5v6-rz3-yd9,"(40.14789434162939, -122.2194830702391)"
50784,222@5z6-wdn-6x5,"(36.22150164332125, -119.33870123107857)"
50546,222@5z8-hr2-n5z,"(36.044155372189145, -118.9809548140926)"
50057,222@5z6-vwk-v9f,"(36.32740896260338, -119.29549784919348)"
50261,225@5z8-hq3-4vz,"(36.06870652317832, -119.02784043306033)"
50335,223@5vh-tq3-nt9,"(37.9782705151974, -120.37085594639831)"
50082,222@5xq-4bq-dgk,"(34.216754233380094, -119.15579705133831)"
50394,222@5xq-5py-f4v,"(34.274482388493375, -119.25861089376691)"
50549,222@5z5-2nw-9mk,"(34.20757390626905, -118.88177308342803)"
50616,222@5z5-2nh-ysq,"(34.24406611402219, -119.02012965400097)"
50159,223@5xq-5q8-bkz,"(34.278977038366136, -119.25280757312225)"
51334,223@5xq-57b-789,"(34.44236278303849, -119.2647310664562)"
718456ab442d5f84683cd24a06376fcd58d33961727e082bf99a4068a256eda7,22d@5z5-2r8-dvz,"(34.36449101079943, -119.06476057201796)"
50236,223@5z5-2wm-kj9,"(34.288666232251195, -118.74660989134784)"
50537,223@5vg-76q-bkz,"(38.56235303670344, -121.77192635163428)"
50127,222@5vg-6rs-kzz,"(38.663682645773484, -121.7926173239478)"
50133,222@5vg-p8m-bkz,"(39.13807846797621, -121.59423461447253)"
60132,222@5q9-b84-8d9,"(39.552122503354454, -105.00547933819021)"
60004,222@5qk-k8y-54v,"(39.96412020557867, -104.7685204821501)"
63301,224@5q9-bf3-dd9,"(39.742672714513056, -104.83297932386004)"
60065,24k@5q6-79s-9fz,"(39.86275120747087, -104.98481690658241)"
60024,222@5q9-bf3-jgk,"(39.744423065454995, -104.83814251406802)"
60008,222@5q8-m6c-sbk,"(37.47160311170032, -105.8831619289851)"
60034,222@5q9-9y3-b6k,"(39.65424626314262, -104.98039141411722)"
60113,222@5q9-b82-66k,"(39.57575239633266, -104.98524454229941)"
60100,222@5q9-9yr-ty9,"(39.690007800356845, -104.83187423110749)"
61328,222@5qd-r3m-8n5,"(37.25159358417431, -107.07938534570195)"
61311,222@5qz-cwx-ndv,"(37.40480461633733, -102.61332753808017)"
60003,222@5qk-jcw-7h5,"(40.18213007874349, -105.12494643586203)"
60116,22g@5q6-7t5-y5f,"(39.9751189042396, -105.09327089365401)"
60103,222@5q6-76f-jjv,"(39.95184049670687, -105.15380580271805)"
60027,22j@5q6-78b-ygk,"(40.01640756605835, -105.23652189786002)"
60104,223@5q6-7c3-rc5,"(39.956030894958296, -104.99118230071346)"
61322,222@5q9-s7y-87q,"(38.54349167070481, -106.00930904579981)"
61343,222@5rb-rgb-ht9,"(38.82557887681496, -102.35409763401935)"
61308,222@5q8-nkx-qfz,"(37.26311939118683, -105.96506517320095)"
60071,222@5qf-mbh-vj9,"(38.74573588362232, -108.04737518627536)"
60107,222@5q9-bg2-wc5,"(39.739257816188015, -104.94212405416944)"
60028,222@5q9-bqv-kpv,"(39.74665385942345, -104.971851968922)"
60064,223@5q9-9y3-tsq,"(39.670433697342624, -104.97540319931285)"
60011,222@5q9-bqs-2c5,"(39.72735833671066, -104.99111669798937)"
62012,22d@5q9-bnq-jgk,"(39.74426016366102, -105.03534477449396)"
60032,222@5q9-bg2-2kz,"(39.73246257261091, -104.93376490686526)"
60014,222@5q9-bqv-jgk,"(39.74699714895439, -104.96699157797043)"
60125,224@5q9-6pt-3bk,"(39.40522032090418, -104.88530386569929)"
60112,222@5q9-bbz-54v,"(39.5289118661929, -104.87059647040289)"
60114,226@5q9-b3h-vzz,"(39.54868412004662, -104.76894555198433)"
60096,227@5q6-sgc-2p9,"(39.643558133994915, -106.382787128859)"
60130,222@5q9-6z6-zmk,"(38.91066600177659, -104.81658383174717)"
63303,222@5q9-72z-2p9,"(38.968141820449446, -104.75497332247294)"
60022,224@5q9-7fd-389,"(38.840674270731306, -104.79929354007578)"
60031,222@5q9-738-sh5,"(38.93785731130712, -104.71738549720212)"
61344,222@5q8-6zv-xh5,"(38.455397817070356, -105.22975811065038)"
60075,223@5q6-mmj-nt9,"(39.53211548261535, -107.32147618656528)"
61317,222@5q6-pn6-hh5,"(39.520992111695605, -107.77053139604945)"
61318,258@5q5-sn9-jd9,"(40.18797311506546, -106.47173294981992)"
61320,223@5qf-yxh-s5z,"(38.55245483473722, -106.92509450994997)"
61316,222@5q8-yz6-kj9,"(37.600329588350505, -104.83230335002037)"
60009,22h@5q9-br3-649,"(39.76670960694556, -105.09023957486464)"
60129,222@5q6-7ct-r8v,"(39.90994155840668, -105.09179580069895)"
60015,223@5q9-bpc-tqf,"(39.717519565136804, -105.12880400883233)"
60124,222@5q9-bpc-tqf,"(39.717519565136804, -105.12880400883233)"
61313,223@5rb-tqt-nyv,"(39.30321013660707, -102.2703630172336)"
61319,223@5q9-vmm-s89,"(39.24527397007716, -106.30449125146635)"
60013,222@5qd-sgc-9s5,"(37.236588354947656, -107.8267854504863)"
60117,227@5qd-shb-qzz,"(37.24834977737811, -107.8713829762714)"
60126,222@5qk-jgn-t5f,"(40.52163757118849, -105.0093277210067)"
61312,224@5q6-685-bc5,"(40.37211987944554, -105.51609762008664)"
62017,223@5qk-j2d-gx5,"(40.4059014997207, -104.97148131459181)"
60030,222@5qk-j38-tvz,"(40.4128997137944, -105.0516128682374)"
60010,222@5qk-jk6-w49,"(40.57179850694295, -105.05560859449702)"
60119,222@5qk-j2q-c3q,"(40.41567106913366, -104.99682442223639)"
61321,222@5q8-zxd-nwk,"(37.17347390136993, -104.48728298329718)"
61306,222@5q9-mdb-s89,"(39.138053977183674, -103.47398379945652)"
60076,222@5qj-zx2-4n5,"(40.61189801637559, -103.22052634295584)"
61302,222@5qf-s5g-zpv,"(39.16307756196301, -108.73778569294261)"
60023,222@5qf-kny-k75,"(39.090604062821406, -108.56315447241386)"
60054,222@5qf-kn9-v2k,"(39.104459296957785, -108.61482229806754)"
61314,222@5q5-tfh-68v,"(40.51823030595895, -107.5799356459424)"
61327,222@5qd-jrc-vpv,"(37.36192931578875, -108.57363215993578)"
60006,222@5qf-kyb-2hq,"(38.479914557750774, -107.86857849548214)"
60044,223@5qk-nbz-btv,"(40.26045755644963, -103.79619387482059)"
61303,223@5qk-y72-qfz,"(40.25551132876986, -103.64882759857055)"
61336,222@5q8-h7b-cbk,"(37.978159651465155, -103.5498037547511)"
61304,223@5qj-xyh-mc5,"(40.64203192979337, -102.63211052343777)"
61305,222@5qk-d6c-zzz,"(40.57901333493688, -102.29022947968791)"
61324,222@5q6-my5-qs5,"(39.190998309695246, -106.84016251125499)"
61323,222@5r9-m6h-r6k,"(38.070210338932, -102.61089502853547)"
60020,223@5q7-zj2-btv,"(38.28155226217054, -104.61296503614416)"
60012,223@5q7-yxj-2rk,"(38.23387003108, -104.62244807546737)"
61325,222@5q6-hf7-gx5,"(40.041550578850675, -107.88166169045051)"
61307,222@5q6-dp4-6c5,"(40.07870019747024, -108.80614932943783)"
61301,222@5q8-mmj-hh5,"(37.674124498104014, -106.36423938373719)"
60049,222@5q5-rmc-k9f,"(40.46401050518027, -106.81488554678494)"
61310,222@5qm-crm-4gk,"(40.99366747529705, -102.27035336578285)"
61326,222@5q9-v7t-sh5,"(38.974961030520824, -105.07436772830478)"
60131,222@5qk-jmh-tgk,"(40.39110257129607, -104.78978208825843)"
60128,222@5qk-jdj-dqf,"(40.16167127170237, -105.05777084832128)"
60001,222@5qk-jnx-f2k,"(40.41439587733251, -104.70840151828092)"
61309,222@5qk-8ck-y9z,"(40.07614322432424, -102.23438000554049)"
61315,222@5qk-wc5-yvz,"(40.12082845936772, -102.73691912529505)"
70006,229@627-wzv-4qf,"(41.05441518589404, -73.55037322936764)"
70010,222@627-xg5-jsq,"(41.18926515667481, -73.16706738204229)"
