county,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-13,2020-02-14,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-23,2020-03-24,2020-03-26,2020-03-27,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-11-02,2020-11-04,2020-11-05,2020-11-06,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-23,2020-11-24,2020-11-25,2020-11-27,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-21,2020-12-22,2020-12-23,2020-12-28,2020-12-29,2020-12-30,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-19,2021-01-21,2021-01-22,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05
47181,26,25,23,21,21,20,20,14,19,17,17,18,18,19,20,16,17,17,16,17,17,19,22,22,24,26,24,21,23,17,19,20,23,19,17,38,16,16,17,19,17,17,16,19,18,19,20,18,18,24,24,22,29,26,31,21,23,26,29,33,31,30,29,32,30,30,29,33,27,30,27,27,26,23,25,29,22,23,24,24,23,22,27,24,23,21,24,22,22,20,18,18,24,22,21,22,22,25,22,22,21,19,17,17,18,18,22,19,20,21,18,20,19,21,19,17,18,21,21,24,23,20,20,19,22,21,18,18,21,22,20,20,19,21,20,23,19,22,22,22,18,21,18,23,19,19,22,21,20,21,20,22,22,22,22,21,21,21,22,17,19,18,17,22,20,20,20,19,19,19,19,20,20,21,16,20,23,24,21,20,22,20,23,22,20,21,17,13,16,18,19,20,19,19,19,19,18,21,18,22,20,20,19,19,22,20,22,21,17,24,18,17,15,15,18,20,20,18,20,23,20,21,20,22,20,23,22,21,20,20,19,18,22,19,20,19,18,21,21,19,23,21,25,21,22,23,25,22,23,25,25,25,23,29,24,22,20,18,20,23,20,21,19,21,22,19,20,20,22,22,16,23,17,20,26,18,45,42,45,36,23,16,16,17,17,17,14,17,14,17
47183,25,23,24,20,20,20,19,21,19,17,17,20,19,18,19,18,18,19,17,16,16,22,22,22,21,21,22,21,20,17,18,20,18,18,21,35,18,17,17,18,18,17,15,16,18,18,21,18,18,22,22,24,24,23,29,24,24,25,28,31,30,31,31,32,33,31,32,35,33,31,29,28,31,28,28,28,26,25,27,28,26,25,31,29,25,25,27,25,26,28,24,24,26,27,25,21,23,29,23,25,24,22,22,22,22,21,23,24,24,23,20,22,22,24,20,22,23,25,21,22,23,21,25,25,25,24,25,25,24,25,22,25,24,24,26,26,23,24,25,25,25,24,26,23,26,22,28,26,28,28,27,31,30,27,28,25,26,26,25,24,24,23,22,22,25,23,20,22,20,19,18,22,21,20,18,22,22,20,21,21,23,22,22,21,20,23,20,20,19,20,22,21,22,21,19,21,21,22,20,22,20,20,20,19,21,20,20,22,18,21,19,18,16,17,20,20,19,18,19,19,19,18,17,18,17,23,21,20,18,18,17,18,19,19,19,17,18,20,18,19,19,19,21,20,21,25,23,25,23,20,23,22,20,22,22,22,22,20,22,21,19,21,19,23,21,20,24,22,21,21,20,18,19,23,41,27,38,37,40,29,22,17,17,19,19,19,18,18,17,16
47185,28,26,24,24,22,21,20,20,21,22,20,20,19,18,19,20,21,20,19,18,17,24,26,26,29,30,25,23,25,20,21,24,26,23,25,33,21,24,24,26,23,20,19,20,23,21,26,22,22,24,25,24,28,30,34,29,29,28,30,34,34,34,33,35,38,37,33,38,34,32,32,31,32,29,29,32,27,26,28,30,29,27,34,33,29,28,30,30,28,28,24,25,29,29,28,27,28,31,27,27,27,24,25,24,24,23,25,24,25,28,26,28,26,28,27,25,26,27,28,26,24,25,26,25,26,26,27,25,27,24,25,27,26,26,25,25,27,30,27,28,29,29,29,28,30,27,30,29,29,31,31,32,33,31,30,26,31,30,29,25,25,25,24,23,23,25,19,20,19,19,18,22,21,22,21,21,23,23,22,21,23,22,20,22,20,23,23,21,20,20,24,23,24,24,22,23,23,23,22,25,24,23,23,21,24,22,25,26,25,27,26,27,26,25,27,27,25,24,24,24,25,23,24,26,25,29,27,28,31,26,27,25,26,28,24,24,25,27,25,26,26,25,28,28,27,30,31,29,24,24,25,27,29,32,31,26,27,23,26,27,25,28,27,28,25,20,30,26,25,25,24,30,25,26,28,25,47,35,40,32,26,23,19,20,22,24,23,18,19,20
47187,22,20,17,16,15,15,14,15,15,13,13,14,15,14,14,13,14,14,14,13,13,19,18,18,18,22,19,17,18,15,16,17,17,15,18,37,16,15,16,20,17,16,18,21,22,19,23,21,25,28,30,30,37,43,46,38,38,43,47,45,44,43,46,46,45,43,40,49,46,43,41,38,42,39,40,43,35,37,36,40,35,31,38,35,35,32,34,34,35,33,29,26,33,31,30,28,27,31,29,29,28,25,26,26,25,25,23,26,26,25,24,23,26,25,23,23,22,26,24,24,22,22,27,26,26,22,27,26,26,25,23,27,25,24,25,23,26,26,26,26,24,26,26,25,26,24,28,27,26,27,27,32,30,29,30,27,31,29,27,25,24,25,25,25,25,26,21,21,21,20,18,22,21,20,20,23,24,23,22,20,22,23,21,21,19,24,22,21,21,21,25,24,22,22,21,22,22,22,20,24,23,23,23,22,24,22,24,23,20,24,23,21,20,23,24,24,23,23,25,25,25,24,22,26,22,27,25,30,27,26,26,25,25,24,23,23,21,25,24,24,23,21,26,24,23,27,26,25,29,31,30,30,28,32,24,22,22,24,23,22,20,25,23,26,24,23,26,23,22,24,23,24,22,22,31,21,51,43,48,35,25,19,18,18,18,22,21,19,18,18
47189,26,24,22,18,18,18,17,18,18,17,17,17,18,17,18,17,18,17,17,20,17,24,22,21,21,26,22,20,22,18,19,21,19,18,20,34,18,17,18,28,23,20,20,21,21,20,24,21,27,30,31,31,35,37,42,33,34,37,41,41,39,39,40,41,42,40,37,43,41,38,36,35,38,35,35,38,33,34,33,35,32,31,35,34,33,30,33,32,32,32,29,26,32,31,29,28,27,32,28,29,27,24,26,25,25,25,24,25,26,26,25,26,25,26,22,22,23,26,25,25,24,23,28,26,26,24,28,27,26,25,24,26,26,26,26,25,28,28,28,27,26,28,29,28,29,28,32,31,30,31,30,33,32,29,32,29,32,32,28,25,25,25,24,24,24,26,23,22,22,20,19,23,22,22,21,24,25,24,23,21,24,24,22,22,20,25,23,22,21,21,24,24,23,24,23,24,23,23,22,25,24,23,23,23,26,23,25,24,22,25,23,23,21,24,25,23,23,22,25,25,25,23,23,27,24,28,27,29,26,25,24,24,28,26,24,24,22,28,27,27,26,24,26,23,23,27,26,25,29,30,28,29,28,29,28,26,26,24,24,24,21,27,24,26,24,23,28,23,25,26,22,27,23,24,30,23,52,43,48,37,24,20,19,20,20,22,20,19,19,20
48001,26,24,24,21,21,20,22,22,20,18,20,18,19,20,20,18,19,21,18,19,17,24,22,23,22,22,24,22,21,19,20,23,20,18,21,35,18,18,16,19,23,18,17,19,17,19,20,17,23,23,23,24,31,26,25,26,24,31,28,29,32,32,31,29,31,31,29,29,29,27,28,27,29,27,32,27,27,25,29,29,24,26,25,26,25,24,26,25,26,24,25,24,23,25,25,23,24,32,24,22,24,20,22,23,21,21,21,22,23,23,23,23,23,24,23,21,22,24,25,23,23,23,23,21,22,23,28,29,25,24,23,25,24,23,24,23,24,24,23,22,23,26,24,23,24,22,24,24,25,25,23,27,25,24,24,22,25,20,21,19,19,21,21,22,24,22,20,20,22,22,19,20,20,21,20,21,22,21,21,20,24,24,21,18,18,22,19,19,18,21,23,22,21,20,21,21,21,21,21,22,22,20,20,20,21,22,21,20,20,23,20,21,21,22,21,21,22,21,22,23,23,21,20,25,23,24,28,21,22,22,21,21,21,21,19,22,23,23,23,21,22,21,24,22,24,27,25,28,25,23,27,24,22,30,20,19,20,17,20,23,21,21,22,23,20,17,21,20,19,19,20,21,21,22,25,25,39,43,38,32,20,17,16,17,18,20,17,17,17,17
48003,23,21,22,22,19,17,17,18,19,15,17,17,18,16,17,15,15,18,17,16,14,21,22,42,22,18,18,20,20,16,15,21,17,20,19,35,15,15,15,19,21,17,14,17,19,19,21,19,26,27,26,25,26,27,28,26,28,30,27,33,31,35,37,36,36,33,36,34,34,32,29,30,33,29,29,27,25,30,26,27,26,25,29,28,27,26,24,29,26,27,24,25,26,27,23,23,20,29,23,22,22,19,26,23,23,22,21,23,24,23,24,23,23,25,24,23,24,26,24,25,23,23,27,24,24,22,26,25,24,25,24,23,26,23,22,23,25,24,24,23,23,26,28,27,26,24,26,24,25,26,24,29,27,24,26,23,25,26,22,20,18,20,21,20,19,21,19,19,19,18,17,22,19,20,17,20,22,23,20,18,19,19,16,17,14,22,21,19,17,18,25,23,20,22,19,22,21,22,20,25,21,19,21,20,23,29,21,20,18,20,22,19,20,25,25,21,22,21,26,24,23,22,22,26,23,27,29,26,20,22,22,20,19,20,20,20,20,24,23,21,22,21,26,25,24,28,27,31,23,23,22,20,21,26,23,21,21,19,23,22,18,21,19,20,16,15,18,17,17,17,19,20,20,20,21,33,27,27,29,22,16,16,15,17,15,18,16,14,13,15
48005,24,20,21,17,17,16,18,17,18,15,17,15,15,16,16,15,16,17,16,15,14,19,18,18,18,18,19,19,18,16,15,19,17,15,17,34,15,15,15,16,19,16,15,19,17,18,18,16,23,25,23,24,26,26,24,24,25,31,29,31,32,32,33,32,31,33,30,30,30,28,26,27,30,27,31,27,25,26,27,25,23,24,26,27,24,24,25,24,24,24,24,23,23,23,22,22,22,29,24,23,23,19,23,22,21,21,19,22,22,22,22,22,22,23,19,19,19,22,22,22,23,22,23,22,22,22,26,24,23,23,22,24,24,23,23,23,26,25,24,24,24,25,25,24,23,22,27,25,26,26,25,28,28,25,27,24,27,27,23,20,19,20,18,21,31,24,18,18,18,19,18,21,20,20,19,21,21,20,21,20,22,22,20,18,17,20,21,18,17,18,20,20,20,21,21,19,20,20,18,22,20,19,19,19,20,19,19,19,17,20,19,19,17,18,19,18,19,17,19,20,19,18,18,22,20,22,25,21,19,20,19,18,21,20,19,19,20,20,20,19,20,18,22,21,20,24,24,25,24,22,22,21,20,31,22,19,20,18,19,19,18,19,19,22,20,19,20,19,20,20,18,20,18,18,18,17,41,39,30,25,20,16,16,17,17,19,17,16,16,17
48007,27,25,26,25,22,23,23,23,24,21,22,20,23,23,20,19,19,19,20,22,18,28,27,28,26,27,27,26,28,23,24,28,24,25,24,32,23,21,22,21,25,20,21,21,24,21,26,22,27,25,26,27,28,28,29,28,29,32,31,34,35,36,38,34,34,33,35,34,36,33,33,31,36,30,29,28,29,28,29,30,27,29,31,31,29,28,30,30,30,29,29,30,28,28,27,26,24,33,28,27,31,25,32,26,24,24,21,24,24,25,25,28,27,30,23,27,28,27,29,27,27,29,28,24,26,28,29,26,27,26,26,28,27,27,26,29,28,27,27,28,26,29,28,26,26,25,28,28,28,27,26,28,26,26,26,25,27,27,26,25,25,27,24,25,26,24,24,25,24,22,23,25,25,23,21,23,28,25,23,24,31,32,25,22,22,25,23,20,19,23,27,25,24,25,23,23,24,23,22,24,24,25,24,21,24,23,23,25,21,24,22,20,21,22,25,23,24,24,24,23,28,23,24,27,24,26,25,26,24,25,24,23,25,24,23,24,25,27,25,24,24,24,25,25,24,29,27,27,30,29,29,26,24,28,29,25,27,27,24,27,23,24,24,25,25,24,25,25,28,25,24,27,25,26,27,29,29,26,29,29,24,23,24,24,23,26,22,21,22,21
48009,20,21,23,17,18,16,16,16,15,15,19,17,17,17,14,13,16,18,16,16,12,21,22,42,28,18,21,20,23,16,18,21,17,20,18,33,16,17,17,15,20,15,13,17,16,14,20,20,22,26,26,28,29,27,28,25,28,35,31,37,35,42,35,30,33,34,30,37,36,33,31,29,33,31,32,26,26,28,32,28,27,27,28,30,24,29,28,27,27,28,29,26,24,26,25,28,25,33,24,22,22,18,23,22,20,22,22,19,20,20,20,21,18,21,17,20,23,26,24,18,18,20,22,21,19,20,28,23,24,22,20,22,20,24,20,20,22,22,20,21,19,21,22,22,19,16,22,20,20,21,18,19,19,21,20,17,22,17,18,22,19,17,17,16,19,15,21,21,16,16,14,18,23,21,17,20,21,18,18,17,17,21,17,15,15,18,18,15,15,14,18,18,17,18,19,18,18,17,15,19,19,15,17,18,20,33,23,16,14,17,18,14,12,16,19,18,17,16,15,15,17,17,14,18,17,23,20,16,16,16,19,16,19,16,13,15,17,19,17,16,14,17,20,20,19,23,22,23,21,17,19,18,20,18,20,17,19,16,16,14,14,16,14,16,13,14,14,12,15,18,15,17,15,35,15,14,34,39,34,24,15,15,15,13,14,15,14,12,14,12
48011,19,21,21,19,15,15,10,14,17,18,15,22,18,15,10,15,15,18,11,14,6,17,23,29,23,22,18,30,21,21,15,17,16,15,16,27,17,12,14,16,19,22,14,18,14,16,24,23,21,28,27,24,28,22,25,27,29,32,35,34,28,31,33,31,30,24,35,31,28,35,30,31,27,26,29,28,25,25,22,20,22,25,23,20,26,22,20,28,28,25,15,23,19,25,26,17,15,29,21,17,21,15,19,14,24,18,15,20,24,23,22,21,21,24,24,18,24,20,20,17,16,11,25,22,13,17,16,19,20,22,17,23,17,23,18,17,21,16,19,13,11,19,20,19,18,20,22,21,26,23,19,20,23,26,20,16,21,22,22,20,16,18,17,15,16,18,17,20,13,16,11,16,20,18,10,14,16,17,17,14,22,25,20,13,15,17,17,12,15,19,22,12,16,16,13,17,16,17,13,20,19,24,19,21,34,36,34,12,16,15,19,18,13,20,23,17,18,16,25,21,18,18,11,24,23,19,28,23,22,31,21,23,20,17,15,24,23,22,20,19,22,17,16,22,20,32,23,25,16,16,26,17,17,19,15,19,23,13,18,21,13,22,17,22,15,12,19,23,25,14,16,23,15,20,15,14,35,29,27,20,18,13,14,18,16,17,12,16,13,14
48013,25,22,23,19,19,18,18,20,18,17,18,19,19,18,17,17,18,18,18,18,16,22,21,23,20,20,21,22,22,17,20,22,20,20,19,32,18,18,16,18,21,18,16,20,20,18,22,19,24,24,24,28,30,29,28,29,30,31,30,33,35,35,34,34,35,37,35,35,33,30,31,29,34,30,30,30,29,31,30,29,26,27,30,29,27,27,26,29,28,26,26,28,27,27,28,27,22,33,26,27,26,21,26,25,24,24,22,24,26,25,25,24,27,29,25,24,26,26,27,25,25,28,28,26,27,27,29,28,29,27,26,27,26,26,26,26,28,27,25,28,25,27,27,25,25,25,28,28,26,28,25,26,26,23,27,24,27,26,25,24,22,23,22,22,24,21,22,23,22,22,20,24,23,24,20,22,25,22,22,21,26,25,21,20,19,23,21,19,18,20,23,24,23,23,20,21,21,21,21,24,22,21,21,20,22,22,22,21,17,22,22,21,19,20,25,22,22,19,22,23,25,24,22,26,24,26,27,24,24,22,22,20,23,23,21,22,21,23,22,22,21,20,24,23,24,27,26,26,26,25,23,24,21,23,24,22,22,21,21,22,18,21,22,21,20,19,21,20,22,21,19,21,18,19,22,19,30,27,37,26,18,17,19,18,18,20,18,18,18,16
48015,26,20,20,19,17,16,18,19,17,15,16,16,17,18,17,16,16,18,17,18,15,21,20,20,19,19,21,20,21,16,17,21,18,17,20,34,17,15,16,15,19,16,16,20,17,16,19,18,24,26,25,25,31,28,28,31,29,34,30,33,33,33,36,35,34,35,34,34,33,31,30,29,33,30,32,27,26,29,30,30,25,25,29,28,26,25,25,28,29,26,24,25,25,24,24,24,22,32,27,26,24,21,26,24,24,21,22,22,23,24,23,23,23,25,23,22,22,26,27,27,27,25,25,24,23,24,27,27,26,23,25,26,23,23,23,22,24,24,24,23,24,26,24,23,22,20,25,23,24,25,22,27,26,24,24,22,25,24,21,21,19,20,18,21,23,20,18,20,18,18,17,20,18,17,16,19,19,18,18,17,21,27,20,16,16,19,18,16,16,17,21,19,20,20,18,18,19,18,16,19,18,18,16,15,20,19,19,18,15,19,18,18,15,15,18,18,19,15,18,18,19,18,17,20,20,23,23,19,18,18,17,16,20,19,17,17,18,19,18,17,19,20,22,21,18,22,22,24,23,24,23,19,18,22,19,18,17,17,17,18,15,17,16,18,18,16,18,16,19,18,18,20,17,18,19,17,43,44,34,26,16,16,15,17,15,19,16,16,17,15
48017,31,25,25,19,23,20,21,20,22,19,23,21,22,26,27,21,22,16,18,23,15,28,27,35,28,26,26,38,25,22,22,28,23,24,20,28,18,19,18,21,21,20,16,19,18,17,28,29,28,29,28,29,25,20,24,22,25,23,25,30,31,33,29,30,29,26,30,32,38,29,29,31,26,28,30,30,27,32,27,28,26,30,25,29,26,28,30,31,26,26,27,26,29,29,26,23,24,33,24,25,26,23,26,31,24,21,25,25,24,27,30,25,26,30,28,27,30,30,28,22,23,20,24,27,28,28,26,29,30,27,25,28,27,28,24,26,24,25,25,26,26,28,28,20,22,24,30,26,28,30,31,25,30,27,27,30,30,25,23,25,26,21,21,23,24,23,21,24,22,19,18,21,22,23,19,22,21,20,21,19,19,23,21,17,19,20,19,21,17,20,22,25,21,22,21,21,22,25,20,25,24,26,23,26,31,39,38,28,31,23,22,20,28,25,29,22,25,26,22,24,27,23,22,29,21,21,23,22,25,28,25,20,23,25,24,22,23,22,20,20,21,19,24,24,25,31,25,27,26,25,19,22,21,23,25,24,24,22,22,19,16,17,22,22,21,22,22,24,28,22,20,19,22,21,20,23,33,31,28,28,19,23,16,18,21,27,20,19,21,20
48019,28,26,27,23,23,22,26,24,22,21,26,24,23,24,21,23,23,21,22,22,20,29,28,30,31,28,28,29,28,21,24,28,24,24,25,37,22,22,23,22,28,21,21,26,24,22,25,22,31,30,30,32,37,31,33,34,34,38,33,36,41,41,39,40,36,39,38,38,36,36,36,36,38,34,35,31,30,33,33,31,29,31,34,33,31,30,29,34,33,32,34,33,29,29,30,29,27,38,30,31,31,26,32,28,26,25,24,26,27,29,29,29,30,31,28,28,29,30,32,29,29,30,31,28,29,30,33,32,31,30,30,31,30,30,29,30,32,31,29,29,31,31,31,28,28,29,32,31,32,31,32,36,33,31,32,30,32,33,30,28,26,29,27,26,26,24,25,24,26,26,24,29,27,27,25,28,30,26,26,24,28,28,25,24,21,26,25,22,22,23,26,26,26,24,25,26,26,25,24,28,27,25,25,25,28,28,27,26,23,27,27,22,22,25,28,26,24,23,27,24,27,23,25,28,25,31,29,29,27,23,26,24,27,27,26,27,23,28,27,26,26,25,30,27,27,30,29,31,31,32,32,28,27,29,29,25,26,27,27,25,22,27,27,27,28,26,28,23,28,26,24,28,27,27,32,35,48,42,52,35,22,22,26,26,24,28,25,24,22,21
48021,26,23,25,22,20,20,20,21,20,18,20,20,20,20,19,19,19,20,18,19,16,24,21,24,22,22,24,22,24,18,20,25,21,21,22,32,19,18,19,19,24,19,18,20,20,19,23,19,26,27,28,28,34,30,31,33,34,36,34,38,40,41,38,38,38,38,37,38,36,36,36,35,38,35,36,32,31,33,33,35,31,31,35,34,32,32,30,33,38,32,31,31,31,33,30,30,29,39,32,31,31,26,31,30,29,28,26,29,28,30,30,30,31,32,28,28,30,30,32,31,30,31,33,30,31,31,31,31,31,30,28,31,30,29,29,28,30,32,31,31,30,32,32,32,31,30,33,33,32,33,31,33,33,30,32,29,34,34,32,30,27,29,28,28,29,26,25,26,25,25,24,29,27,26,25,26,30,27,27,24,29,30,26,24,22,26,26,25,24,23,28,26,26,26,25,26,25,25,23,26,26,26,25,22,26,26,26,25,23,26,25,23,23,25,27,24,25,23,26,26,28,25,25,29,27,28,29,26,25,26,25,24,27,26,26,26,26,27,25,25,26,25,28,27,26,29,29,31,29,30,29,27,27,29,28,26,27,26,28,27,24,28,27,27,27,24,26,24,27,26,26,27,26,27,32,30,47,50,47,35,25,23,23,24,22,26,22,23,22,21
48023,17,19,23,27,14,19,22,20,21,15,25,23,21,21,16,20,20,17,15,12,18,27,33,45,33,28,25,26,18,20,22,22,20,24,22,35,23,16,21,16,18,20,14,15,13,13,18,17,23,26,23,25,28,19,22,21,21,32,22,33,27,35,26,25,25,28,25,31,32,20,26,24,29,30,27,23,21,25,23,23,23,26,24,20,19,27,26,27,25,25,27,30,21,20,23,26,24,34,19,20,26,22,22,21,18,19,20,23,23,18,25,24,24,23,19,25,25,22,22,17,15,18,21,14,20,17,25,20,20,28,28,24,25,22,22,22,20,20,21,22,21,23,26,26,26,19,25,22,23,30,27,28,22,23,28,21,26,26,20,22,23,20,14,19,19,16,22,21,16,20,18,21,21,20,18,17,20,22,16,14,14,23,15,16,20,16,21,20,15,15,23,21,21,20,18,17,19,19,19,21,19,20,23,21,26,41,22,19,17,20,19,14,17,18,22,17,24,15,21,24,23,19,21,23,21,28,29,22,21,18,22,21,21,19,23,22,23,23,24,28,22,27,26,30,26,29,26,21,22,19,24,23,24,19,23,23,22,20,25,22,21,20,20,21,17,18,19,17,20,16,17,22,19,29,19,24,40,33,32,26,14,16,17,18,17,20,15,16,14,13
48025,30,24,28,22,21,20,21,20,21,18,23,20,19,18,19,19,20,19,19,21,18,22,23,23,23,23,24,23,23,19,20,25,21,21,20,28,19,18,17,18,22,18,18,19,21,19,23,16,23,22,21,23,26,23,27,27,28,30,29,33,33,35,34,32,35,35,35,35,31,30,28,31,29,28,28,25,26,26,26,28,26,29,31,28,28,27,28,28,29,26,30,31,29,26,27,26,28,35,29,26,28,25,30,27,27,26,24,30,28,30,30,31,29,30,27,27,28,29,30,29,29,33,31,29,29,30,30,31,30,30,30,31,30,32,31,31,32,33,31,33,30,32,36,33,32,32,37,35,37,37,35,39,36,33,37,33,36,37,34,31,29,30,28,29,30,27,23,25,24,26,24,28,27,27,25,28,31,30,29,27,28,29,24,22,23,25,30,24,26,25,28,27,26,26,26,28,27,25,25,27,25,24,24,23,26,25,25,25,21,24,23,21,22,20,26,22,22,23,26,26,30,24,24,26,25,28,28,26,23,26,25,23,23,24,25,24,25,25,27,27,24,25,27,23,24,28,26,28,29,27,27,24,24,25,27,25,25,23,23,23,23,22,24,25,24,22,23,23,23,24,22,25,23,23,25,24,33,32,31,28,22,20,22,23,21,20,18,20,19,21
48027,29,28,29,26,24,23,23,23,23,21,22,22,22,22,22,21,22,22,22,21,18,26,26,27,26,25,25,26,27,21,23,26,23,22,24,35,21,20,20,23,26,22,21,25,25,24,26,23,30,31,30,31,35,32,37,36,36,39,37,40,42,42,42,41,40,41,38,42,39,38,37,37,39,36,37,33,33,35,35,35,31,34,36,35,33,33,34,34,34,32,32,31,32,32,32,31,30,37,30,31,30,27,31,31,29,28,28,30,29,30,31,31,31,32,29,28,28,30,31,30,30,29,31,30,30,30,33,33,31,31,29,32,30,31,30,29,32,32,31,31,30,33,33,31,31,29,34,33,34,34,32,35,34,32,33,32,35,33,32,29,28,30,29,29,29,28,22,24,26,24,25,26,26,25,24,26,28,28,26,25,28,27,25,24,23,26,26,25,23,24,27,26,26,26,25,25,25,25,24,27,26,26,25,25,28,26,25,25,23,27,25,25,25,27,27,28,25,24,27,26,27,25,24,29,27,29,30,27,26,26,26,26,27,26,25,26,26,28,26,26,26,25,28,27,26,31,30,31,30,30,30,28,27,36,28,26,26,26,28,27,26,27,27,28,26,24,27,24,26,25,25,28,27,28,39,37,41,50,49,36,28,25,24,25,23,27,24,22,22,21
48029,29,27,26,24,23,23,23,24,23,21,22,22,22,22,21,20,21,22,20,21,18,26,24,26,25,24,25,25,25,20,22,25,22,21,23,33,20,19,20,21,24,21,20,24,24,23,25,22,30,32,32,33,37,35,36,40,40,42,40,43,46,44,46,45,45,44,42,45,43,42,42,41,43,41,41,38,37,40,40,38,35,36,39,38,37,36,35,38,38,35,36,34,35,36,35,34,31,39,34,34,35,29,34,34,32,30,29,32,32,33,32,32,34,35,32,31,31,33,34,33,33,34,36,34,34,35,36,35,35,34,33,36,35,34,33,32,35,35,34,34,33,36,35,34,34,32,38,36,37,37,35,38,38,35,36,33,38,38,35,32,30,34,33,33,33,31,28,29,29,29,27,31,30,30,27,31,33,31,31,28,31,30,28,27,25,29,30,29,28,27,31,30,29,29,27,29,29,29,26,30,29,29,28,26,30,29,27,27,25,29,28,27,26,30,31,28,29,26,30,29,30,28,27,31,29,30,31,31,30,29,29,27,30,30,29,29,27,31,29,29,28,27,29,28,27,32,31,31,32,33,33,32,30,32,32,30,30,28,32,30,28,31,32,31,29,27,30,29,29,29,28,31,29,30,33,29,43,39,50,34,29,27,26,26,25,29,27,26,25,24
