fips,severity_index,deaths_2020_05_19,deaths_intervals_2020_05_19,deaths_2020_05_20,deaths_intervals_2020_05_20,deaths_2020_05_21,deaths_intervals_2020_05_21,deaths_2020_05_22,deaths_intervals_2020_05_22,deaths_2020_05_23,deaths_intervals_2020_05_23,deaths_2020_05_24,deaths_intervals_2020_05_24,deaths_2020_05_25,deaths_intervals_2020_05_25
41025,1,0.2,"(0.0, 0.30875586562652196)",0.3,"(0.0, 0.6256819999725803)",0.5,"(0.0, 0.9540966769801964)",0.6,"(0.0, 1.3006892407227062)",0.8,"(0.0, 1.667933237269444)",1,"(0.0, 2.0627250331135567)",1.2,"(0.0, 2.489017002950086)"
2290,2,0.2,"(0.0, 0.3076208091578921)",0.3,"(0.0, 0.6257348802005489)",0.5,"(0.0, 0.9607124751864309)",0.7,"(0.0, 1.3183895081217005)",0.9,"(0.0, 1.8429776696972375)",1.2,"(0.0, 2.459577822096576)",1.5,"(0.0, 2.9507351280825143)"
30009,1,0.2,"(0.0, 0.30160450469404304)",0.3,"(0.0, 0.6114102735562225)",0.5,"(0.0, 0.935723287012219)",0.6,"(0.0, 1.2790226614386289)",0.8,"(0.0, 1.6490132716191506)",1,"(0.0, 2.050117817019125)",1.2,"(0.0, 2.4862219406220776)"
55129,1,0.2,"(0.0, 0.31267709083440787)",0.3,"(0.0, 0.6288993080810591)",0.4,"(0.0, 0.9544329733114445)",0.6,"(0.0, 1.2677957204507173)",0.8,"(0.0, 1.5905259645509828)",0.9,"(0.0, 1.9252119578854692)",1.1,"(0.0, 2.2743629691978478)"
31121,1,0.1,"(0.0, 0.2974257513472042)",0.3,"(0.0, 0.5961856352484908)",0.4,"(0.0, 0.899808887717614)",0.6,"(0.0, 1.212649021233848)",0.8,"(0.0, 1.5381875070207773)",0.9,"(0.0, 1.8746760388518202)",1.1,"(0.0, 2.2281939490444334)"
54051,1,0.1,"(0.0, 0.2974954799824802)",0.3,"(0.0, 0.5972062714888069)",0.5,"(0.0, 0.9048364252355314)",0.6,"(0.0, 1.2216698419961074)",0.8,"(0.0, 1.550979484139374)",0.9,"(0.0, 1.9002966591148729)",1.1,"(0.0, 2.2632954229106153)"
29085,2,0.1,"(0.0, 0.31057314167775196)",0.3,"(0.0, 0.6344005204698575)",0.5,"(0.0, 0.9782657729583127)",0.6,"(0.0, 1.3479381777048653)",0.8,"(0.0, 1.7491836249806256)",1.1,"(0.0, 2.1904966560144588)",1.3,"(0.0, 2.677285231939902)"
32027,1,0.1,"(0.0, 0.31167123202788455)",0.3,"(0.0, 0.6337733550139257)",0.5,"(0.0, 0.969951109589368)",0.6,"(0.0, 1.3270905369512322)",0.8,"(0.0, 1.7083411293681148)",1,"(0.0, 2.1209852687720527)",1.3,"(0.0, 2.56972900942484)"
53013,1,0.1,"(0.0, 0.30758831439925705)",0.3,"(0.0, 0.6248100648448376)",0.5,"(0.0, 0.9579808585504689)",0.6,"(0.0, 1.3093621094388306)",0.8,"(0.0, 1.6867759961869566)",1,"(0.0, 2.0961272913228557)",1.3,"(0.0, 2.542317973394731)"
5081,2,0.1,"(0.0, 0.3081092411728976)",0.3,"(0.0, 0.6304681825448379)",0.5,"(0.0, 0.9755227811914242)",0.6,"(0.0, 1.3623324692906382)",0.8,"(0.0, 1.7915351442674605)",1.1,"(0.0, 2.230702722153271)",1.4,"(0.0, 2.7170601387566906)"
30077,2,0.1,"(0.0, 0.31069383731062705)",0.3,"(0.0, 0.6339116702239977)",0.5,"(0.0, 0.9763376156422614)",0.6,"(0.0, 1.343598389344791)",0.8,"(0.0, 1.7412734816511786)",1.1,"(0.0, 2.175332007434236)",1.3,"(0.0, 2.652423666235067)"
47099,2,0.1,"(0.0, 0.29312460863898365)",0.3,"(0.0, 0.5983272731621245)",0.5,"(0.0, 0.9225117935310042)",0.7,"(0.0, 1.273434309963163)",0.9,"(0.0, 1.6768146636713948)",1.1,"(0.0, 2.127027638156444)",1.3,"(0.0, 2.6325688066835187)"
5093,1,0.1,"(0.0, 0.294798099581505)",0.3,"(0.0, 0.5880693720491089)",0.4,"(0.0, 0.8846664223799718)",0.6,"(0.0, 1.1851814731762038)",0.8,"(0.0, 1.4948057061559938)",0.9,"(0.0, 1.8126131934544802)",1.1,"(0.0, 2.1450258652326637)"
20141,1,0.1,"(0.0, 0.3060041530073211)",0.3,"(0.0, 0.6220937319077803)",0.5,"(0.0, 0.9545624198897835)",0.6,"(0.0, 1.3085382161692625)",0.8,"(0.0, 1.688977495437526)",1,"(0.0, 2.1010782878622103)",1.3,"(0.0, 2.550539841228901)"
30039,2,0.1,"(0.0, 0.31068728367105647)",0.3,"(0.0, 0.6342847167232918)",0.5,"(0.0, 0.9775294981155125)",0.6,"(0.0, 1.346123730436776)",0.8,"(0.0, 1.7457451411399019)",1.1,"(0.0, 2.1824873340721185)",1.3,"(0.0, 2.663156011095244)"
29157,1,0.1,"(0.0, 0.2964859539146016)",0.3,"(0.0, 0.5873877512210102)",0.4,"(0.0, 0.8823784609043419)",0.6,"(0.0, 1.1805085531383546)",0.7,"(0.0, 1.47437140161664)",0.9,"(0.0, 1.7724185147635816)",1,"(0.0, 2.0787143276998115)"
31093,1,0.1,"(0.0, 0.2979902081859784)",0.3,"(0.0, 0.5969424081391782)",0.4,"(0.0, 0.8995879440523805)",0.6,"(0.0, 1.2103809241243915)",0.8,"(0.0, 1.5313273528182099)",0.9,"(0.0, 1.859957883078047)",1.1,"(0.0, 2.203789630163435)"
41061,1,0.1,"(0.0, 0.30251057643988044)",0.3,"(0.0, 0.6126622460614439)",0.5,"(0.0, 0.9369426952650133)",0.6,"(0.0, 1.2811593809099044)",0.8,"(0.0, 1.6474606856181815)",1,"(0.0, 2.0435714996659566)",1.2,"(0.0, 2.4729319588787604)"
46067,2,0.1,"(0.0, 0.30188560930474173)",0.3,"(0.0, 0.6170869989811392)",0.5,"(0.0, 0.9535095809051958)",0.6,"(0.0, 1.3182726168813852)",0.8,"(0.0, 1.7219544205643738)",1.1,"(0.0, 2.1694527518472926)",1.3,"(0.0, 2.6684026974247783)"
16085,1,0.1,"(0.0, 0.3059215556302459)",0.3,"(0.0, 0.6219258148712125)",0.5,"(0.0, 0.9543047621051994)",0.6,"(0.0, 1.308185012386255)",0.8,"(0.0, 1.6885216025691088)",1,"(0.0, 2.10051115975659)",1.3,"(0.0, 2.5498513933796128)"
21183,1,0.1,"(0.0, 0.29327102729150945)",0.3,"(0.0, 0.5849883590479797)",0.4,"(0.0, 0.8799458532111023)",0.6,"(0.0, 1.175297815267089)",0.7,"(0.0, 1.4760082321497847)",0.9,"(0.0, 1.7820864297863193)",1,"(0.0, 2.099092683573189)"
56011,1,0.1,"(0.0, 0.3029251583564185)",0.3,"(0.0, 0.6139433907326304)",0.5,"(0.0, 0.9390686510733767)",0.6,"(0.0, 1.283063337912172)",0.8,"(0.0, 1.6504246610441755)",1,"(0.0, 2.045783029223687)",1.2,"(0.0, 2.4741407414228322)"
50005,1,0.1,"(0.0, 0.2986345240089621)",0.3,"(0.0, 0.6025330051514137)",0.5,"(0.0, 0.917978312063677)",0.6,"(0.0, 1.249322954276905)",0.8,"(0.0, 1.601309168211517)",1,"(0.0, 1.9771844534131027)",1.2,"(0.0, 2.3812220249998752)"
40085,2,0.1,"(0.0, 0.29948808373312025)",0.3,"(0.0, 0.6162370876759612)",0.5,"(0.0, 0.9584580924803903)",0.7,"(0.0, 1.3359164517297488)",0.9,"(0.0, 1.7579772916281653)",1.1,"(0.0, 2.236468117830352)",1.4,"(0.0, 2.782724547190925)"
6091,1,0.1,"(0.0, 0.31156843115366434)",0.3,"(0.0, 0.6339364759053404)",0.5,"(0.0, 0.9708040734071184)",0.6,"(0.0, 1.3291599418384703)",0.8,"(0.0, 1.7120788391437305)",1,"(0.0, 2.127087481429786)",1.3,"(0.0, 2.5790061441411987)"
42061,1,0.1,"(0.0, 0.28981843863367707)",0.3,"(0.0, 0.5781384357031533)",0.4,"(0.0, 0.8628818053693049)",0.6,"(0.0, 1.1500695980874567)",0.7,"(0.0, 1.444850973299297)",0.9,"(0.0, 1.7502887126880748)",1,"(0.0, 2.0691187536387585)"
19125,1,0.1,"(0.0, 0.3002775741398458)",0.3,"(0.0, 0.600337380928389)",0.4,"(0.0, 0.9054405784054509)",0.6,"(0.0, 1.2191146703603808)",0.8,"(0.0, 1.536008109171904)",0.9,"(0.0, 1.8633908710092066)",1.1,"(0.0, 2.2058719937310043)"
19021,2,0.1,"(0.0, 0.28703566996866126)",0.3,"(0.0, 0.5884819222890555)",0.5,"(0.0, 0.9126887502718027)",0.7,"(0.0, 1.27361191080676)",0.9,"(0.0, 1.6764668828300973)",1.1,"(0.0, 2.1290812754382817)",1.3,"(0.0, 2.6482210771926016)"
19081,2,0.1,"(0.0, 0.30088264140678006)",0.3,"(0.0, 0.6192073919873232)",0.5,"(0.0, 0.9618948648868243)",0.7,"(0.0, 1.3384185513816997)",0.9,"(0.0, 1.755747263878399)",1.1,"(0.0, 2.229634991995955)",1.4,"(0.0, 2.770013994623559)"
29151,1,0.1,"(0.0, 0.30270424382432237)",0.3,"(0.0, 0.6133120569395498)",0.5,"(0.0, 0.9376404058901616)",0.6,"(0.0, 1.2803972053285175)",0.8,"(0.0, 1.6460084969114164)",1,"(0.0, 2.0390152726101163)",1.2,"(0.0, 2.464309240661079)"
54103,1,0.1,"(0.0, 0.30284159138465605)",0.3,"(0.0, 0.6102321176581286)",0.5,"(0.0, 0.9283056887051057)",0.6,"(0.0, 1.2615846248804492)",0.8,"(0.0, 1.6085934699167261)",1,"(0.0, 1.9765850500606288)",1.2,"(0.0, 2.358538764345474)"
47119,1,0.1,"(0.0, 0.29284500774927086)",0.3,"(0.0, 0.5871950302713579)",0.5,"(0.0, 0.8886788486502656)",0.6,"(0.0, 1.2008623067942057)",0.8,"(0.0, 1.5278303993187863)",0.9,"(0.0, 1.873376566187243)",1.1,"(0.0, 2.2392152169895905)"
17125,1,0.1,"(0.0, 0.297272020430405)",0.3,"(0.0, 0.6016944844314566)",0.5,"(0.0, 0.9190536256383874)",0.6,"(0.0, 1.2537615459761133)",0.8,"(0.0, 1.6117343097793844)",1,"(0.0, 1.9965330382499502)",1.2,"(0.0, 2.414511300029892)"
29177,1,0.1,"(0.0, 0.2994520205190316)",0.3,"(0.0, 0.6037156547129539)",0.5,"(0.0, 0.9176627458990932)",0.6,"(0.0, 1.2457256378349388)",0.8,"(0.0, 1.5913672707464137)",1,"(0.0, 1.9580384259950014)",1.2,"(0.0, 2.350351899978271)"
20165,2,0.1,"(0.0, 0.3084872334215487)",0.3,"(0.0, 0.6353190495237506)",0.5,"(0.0, 0.989663551897046)",0.7,"(0.0, 1.3775883911433073)",0.9,"(0.0, 1.820018689373679)",1.1,"(0.0, 2.317074386262357)",1.4,"(0.0, 2.879769266150826)"
8021,2,0.1,"(0.0, 0.30562824736302047)",0.3,"(0.0, 0.6256603601106491)",0.5,"(0.0, 0.9676142850739841)",0.6,"(0.0, 1.340822433037399)",0.8,"(0.0, 1.7506230442268493)",1.1,"(0.0, 2.204959682692945)",1.4,"(0.0, 2.712995412479611)"
5067,2,0.1,"(0.0, 0.3048472119438463)",0.3,"(0.0, 0.6238445167119344)",0.5,"(0.0, 0.9658591640259366)",0.6,"(0.0, 1.3396222766496328)",0.9,"(0.0, 1.7497782291663109)",1.1,"(0.0, 2.20650159107798)",1.4,"(0.0, 2.716604223540724)"
49027,1,0.1,"(0.0, 0.30203501227307)",0.3,"(0.0, 0.6121110718003531)",0.5,"(0.0, 0.9379895906973699)",0.6,"(0.0, 1.283614558859624)",0.8,"(0.0, 1.6536277812195954)",1,"(0.0, 2.0528428051210246)",1.2,"(0.0, 2.486490044253227)"
47057,1,0.1,"(0.0, 0.3011315861121608)",0.3,"(0.0, 0.6104589609367863)",0.5,"(0.0, 0.9350152938424614)",0.6,"(0.0, 1.2790582212020634)",0.8,"(0.0, 1.64800225679764)",1,"(0.0, 2.046088437262517)",1.2,"(0.0, 2.478625837616364)"
24039,1,0.1,"(0.0, 0.2943707297037332)",0.3,"(0.0, 0.5874629788239766)",0.4,"(0.0, 0.8851553830520829)",0.6,"(0.0, 1.1901788805711524)",0.8,"(0.0, 1.5030935730725636)",0.9,"(0.0, 1.8264277362581554)",1.1,"(0.0, 2.158108867025983)"
30065,2,0.1,"(0.0, 0.3070189895910519)",0.3,"(0.0, 0.6258622885699253)",0.5,"(0.0, 0.9636289737808444)",0.6,"(0.0, 1.3254620130961166)",0.8,"(0.0, 1.7167873251398604)",1.1,"(0.0, 2.1458798237864523)",1.3,"(0.0, 2.617480241390611)"
13125,2,0.1,"(0.0, 0.30556006505314476)",0.3,"(0.0, 0.6245184632381322)",0.5,"(0.0, 0.9636389156272533)",0.6,"(0.0, 1.3299617061975229)",0.8,"(0.0, 1.7306881894752513)",1.1,"(0.0, 2.1704271031522726)",1.3,"(0.0, 2.6618831538081555)"
41069,2,0.1,"(0.0, 0.3097125500113773)",0.3,"(0.0, 0.6345856443553091)",0.5,"(0.0, 0.9813444831889215)",0.6,"(0.0, 1.3560897412001947)",0.8,"(0.0, 1.7650218803631716)",1.1,"(0.0, 2.2190810931733758)",1.4,"(0.0, 2.7231487393169034)"
6105,1,0.1,"(0.0, 0.31066001927292974)",0.3,"(0.0, 0.6323765438060824)",0.5,"(0.0, 0.9729281114689116)",0.6,"(0.0, 1.3378002325795362)",0.8,"(0.0, 1.6986547083830386)",1,"(0.0, 2.0844495698506758)",1.3,"(0.0, 2.504850373136182)"
20033,2,0.1,"(0.0, 0.3100293474316163)",0.3,"(0.0, 0.6355310118561179)",0.5,"(0.0, 0.9836106782497727)",0.6,"(0.0, 1.3604979725977915)",0.8,"(0.0, 1.775968563883822)",1.1,"(0.0, 2.2348337209552023)",1.4,"(0.0, 2.7453028423667774)"
30103,2,0.1,"(0.0, 0.30927684120650245)",0.3,"(0.0, 0.6341660503516191)",0.5,"(0.0, 0.982165914075053)",0.6,"(0.0, 1.3591841206822095)",0.9,"(0.0, 1.7757520913491798)",1.1,"(0.0, 2.2388092117321103)",1.4,"(0.0, 2.755066187526139)"
31065,1,0.1,"(0.0, 0.30207139036124764)",0.3,"(0.0, 0.616534363455032)",0.5,"(0.0, 0.9494441777609067)",0.6,"(0.0, 1.3062379132309843)",0.8,"(0.0, 1.6941973286769925)",1,"(0.0, 2.117816431564327)",1.3,"(0.0, 2.5804599466358704)"
21095,1,0.1,"(0.0, 0.31211140467702025)",0.3,"(0.0, 0.6363818071285924)",0.5,"(0.0, 0.9580358859974621)",0.6,"(0.0, 1.299400745915876)",0.8,"(0.0, 1.6627945759085887)",1,"(0.0, 2.053091530008929)",1.2,"(0.0, 2.473578314581947)"
47049,2,0.1,"(0.0, 0.29973009216927143)",0.3,"(0.0, 0.6103823482507204)",0.5,"(0.0, 0.9397536965429428)",0.6,"(0.0, 1.2949756002592372)",0.8,"(0.0, 1.6802381043848469)",1,"(0.0, 2.108987247732971)",1.3,"(0.0, 2.583642798652899)"
17165,1,0.1,"(0.0, 0.300427118176722)",0.3,"(0.0, 0.6100148835367799)",0.5,"(0.0, 0.94208543586659)",0.6,"(0.0, 1.2942544574077026)",0.8,"(0.0, 1.6749436649005318)",1,"(0.0, 2.0901574638732447)",1.3,"(0.0, 2.5450002022776155)"
29215,2,0.1,"(0.0, 0.30984138276852313)",0.3,"(0.0, 0.6345374578957287)",0.5,"(0.0, 0.9807625123145891)",0.6,"(0.0, 1.3545521119868957)",0.8,"(0.0, 1.7637286468615065)",1.1,"(0.0, 2.2138464322130935)",1.4,"(0.0, 2.7125523764964004)"
54017,2,0.1,"(0.0, 0.30973921627019435)",0.3,"(0.0, 0.6349625946095181)",0.5,"(0.0, 0.9827732945626887)",0.6,"(0.0, 1.3594009007176784)",0.8,"(0.0, 1.774443837621507)",1.1,"(0.0, 2.232830245902618)",1.4,"(0.0, 2.745193680258782)"
27159,2,0.1,"(0.0, 0.3052549208421359)",0.3,"(0.0, 0.6139861354407501)",0.5,"(0.0, 0.9416819664074544)",0.6,"(0.0, 1.2973399786809638)",0.8,"(0.0, 1.6845233462351998)",1,"(0.0, 2.116172532842891)",1.3,"(0.0, 2.596089928007698)"
30087,2,0.1,"(0.0, 0.3091994175765606)",0.3,"(0.0, 0.6342009650539782)",0.5,"(0.0, 0.9825277336494113)",0.6,"(0.0, 1.360133011708225)",0.9,"(0.0, 1.7775622463843643)",1.1,"(0.0, 2.2418320675400305)",1.4,"(0.0, 2.7597590101334233)"
47181,1,0.1,"(0.0, 0.3003722073299481)",0.3,"(0.0, 0.6178842999962502)",0.5,"(0.0, 0.9604204476676544)",0.6,"(0.0, 1.3379328955073042)",0.8,"(0.0, 1.7053468928106086)",1,"(0.0, 2.1042358643991923)",1.3,"(0.0, 2.5389416495175547)"
47031,1,0.1,"(0.0, 0.2960445245559951)",0.3,"(0.0, 0.5894658755806103)",0.4,"(0.0, 0.8866656306802408)",0.6,"(0.0, 1.190322143250869)",0.8,"(0.0, 1.5050488283426449)",0.9,"(0.0, 1.836256025863102)",1.1,"(0.0, 2.184547536324957)"
21023,1,0.1,"(0.0, 0.3008589373665962)",0.3,"(0.0, 0.608480053407805)",0.5,"(0.0, 0.9297256957246315)",0.6,"(0.0, 1.257993096069919)",0.8,"(0.0, 1.6080726964889118)",1,"(0.0, 1.983548737718662)",1.2,"(0.0, 2.3884903114656395)"
17149,1,0.1,"(0.0, 0.3107721071844213)",0.3,"(0.0, 0.6269911574465145)",0.5,"(0.0, 0.9603168413774706)",0.6,"(0.0, 1.3159345494457522)",0.8,"(0.0, 1.7000265122363112)",1,"(0.0, 2.1177795103204695)",1.3,"(0.0, 2.5756014984616846)"
5109,2,0.1,"(0.0, 0.3032791786757823)",0.3,"(0.0, 0.618141743841057)",0.5,"(0.0, 0.9514898557468715)",0.6,"(0.0, 1.3082633107417134)",0.8,"(0.0, 1.6974633979747227)",1,"(0.0, 2.1222923949562116)",1.3,"(0.0, 2.5911084865121614)"
19111,1,0.1,"(0.0, 0.29729648557400234)",0.3,"(0.0, 0.600550449573882)",0.5,"(0.0, 0.9153323983934177)",0.6,"(0.0, 1.246004567985522)",0.8,"(0.0, 1.5972333626654416)",1,"(0.0, 1.9734019861959005)",1.2,"(0.0, 2.380174022952956)"
47147,1,0.1,"(0.0, 0.2886576121034305)",0.3,"(0.0, 0.5726913063227949)",0.4,"(0.0, 0.854900847480263)",0.6,"(0.0, 1.1385601551987286)",0.7,"(0.0, 1.4263728028846043)",0.9,"(0.0, 1.721951960724312)",1,"(0.0, 2.0232713795493718)"
19069,2,0.1,"(0.0, 0.298537752315101)",0.3,"(0.0, 0.6081867525798239)",0.5,"(0.0, 0.937577710044507)",0.6,"(0.0, 1.2922225874918205)",0.8,"(0.0, 1.678444014971885)",1.1,"(0.0, 2.106547492846045)",1.3,"(0.0, 2.5923810890148764)"
13101,1,0.1,"(0.0, 0.29788608522496673)",0.3,"(0.0, 0.6038054986614054)",0.5,"(0.0, 0.92927802037831)",0.6,"(0.0, 1.2801188992915038)",0.8,"(0.0, 1.6462127516421607)",1,"(0.0, 2.0414014120722066)",1.2,"(0.0, 2.4724379434749757)"
2068,2,0.1,"(0.0, 0.3100633927604955)",0.3,"(0.0, 0.6340976236461658)",0.5,"(0.0, 0.9789814433176549)",0.7,"(0.0, 1.3512701888799372)",0.9,"(0.0, 1.9004081166676425)",1.2,"(0.0, 2.5532051719476505)",1.5,"(0.0, 3.083893546817995)"
12029,2,0.1,"(0.0, 0.2949967594450156)",0.3,"(0.0, 0.602599144941276)",0.5,"(0.0, 0.9287730750960312)",0.6,"(0.0, 1.278398082021936)",0.8,"(0.0, 1.660380546242881)",1,"(0.0, 2.0796721435358814)",1.3,"(0.0, 2.5437374786912286)"
19085,2,0.1,"(0.0, 0.2909063849203564)",0.3,"(0.0, 0.5965937199544903)",0.5,"(0.0, 0.9262100405690693)",0.7,"(0.0, 1.3032517272442519)",0.9,"(0.0, 1.7309885235868752)",1.1,"(0.0, 2.2158004493794214)",1.4,"(0.0, 2.778109751787589)"
19181,1,0.1,"(0.0, 0.29561855455075187)",0.3,"(0.0, 0.5882362331745905)",0.4,"(0.0, 0.8837258021533775)",0.6,"(0.0, 1.1845425338882107)",0.7,"(0.0, 1.4832772470684334)",0.9,"(0.0, 1.7898117769701423)",1.1,"(0.0, 2.1041192479667936)"
39159,1,0.1,"(0.0, 0.2985901489399748)",0.3,"(0.0, 0.5945082264109858)",0.4,"(0.0, 0.8919175056545301)",0.6,"(0.0, 1.1964002146401227)",0.7,"(0.0, 1.5067820628563195)",0.9,"(0.0, 1.822029719578922)",1.1,"(0.0, 2.146732179667944)"
32029,1,0.1,"(0.0, 0.3113636548182712)",0.3,"(0.0, 0.6340677012377823)",0.5,"(0.0, 0.9717180784487282)",0.6,"(0.0, 1.3314439272060061)",0.8,"(0.0, 1.6975891689881808)",1,"(0.0, 2.0906101054440884)",1.3,"(0.0, 2.514348781390228)"
48161,1,0.1,"(0.0, 0.299350993430431)",0.3,"(0.0, 0.6094959039123133)",0.5,"(0.0, 0.9357844696165052)",0.6,"(0.0, 1.2832489732303203)",0.8,"(0.0, 1.65800323625244)",1,"(0.0, 2.06534208047201)",1.3,"(0.0, 2.510031357979412)"
47045,2,0.1,"(0.0, 0.2867110960439932)",0.3,"(0.0, 0.5825089905217746)",0.5,"(0.0, 0.9032696563229999)",0.7,"(0.0, 1.2577838198162312)",0.8,"(0.0, 1.6450442548807853)",1.1,"(0.0, 2.0719404111730912)",1.3,"(0.0, 2.546209882796096)"
53069,1,0.1,"(0.0, 0.3059251968746238)",0.3,"(0.0, 0.6160512625698351)",0.5,"(0.0, 0.9407325880823126)",0.6,"(0.0, 1.2849418953432683)",0.8,"(0.0, 1.652614206444387)",1,"(0.0, 2.0503318579933385)",1.2,"(0.0, 2.481754255248645)"
2261,2,0.1,"(0.0, 0.3095003291283173)",0.3,"(0.0, 0.6337561642463452)",0.5,"(0.0, 0.9797545788633821)",0.7,"(0.0, 1.3547321024475927)",1,"(0.0, 1.9852924714113636)",1.3,"(0.0, 2.767893743189198)",1.7,"(0.0, 3.336753081191564)"
30003,1,0.1,"(0.0, 0.30362290925944824)",0.3,"(0.0, 0.6164576239179693)",0.5,"(0.0, 0.946143332837934)",0.6,"(0.0, 1.2975207645213733)",0.8,"(0.0, 1.6626458547126246)",1,"(0.0, 2.057385732597444)",1.2,"(0.0, 2.485316497244328)"
31181,1,0.1,"(0.0, 0.3020872958504184)",0.3,"(0.0, 0.6109172989274743)",0.5,"(0.0, 0.9339819514288044)",0.6,"(0.0, 1.2757240889733759)",0.8,"(0.0, 1.6316314098218399)",1,"(0.0, 2.015092570113894)",1.2,"(0.0, 2.4289485694676576)"
42035,1,0.1,"(0.0, 0.3010542610269811)",0.3,"(0.0, 0.600675883295687)",0.4,"(0.0, 0.8887349630022224)",0.6,"(0.0, 1.1751310982317797)",0.7,"(0.0, 1.4666139827264328)",0.9,"(0.0, 1.766261158413398)",1,"(0.0, 2.0752576162571823)"
42033,1,0.1,"(0.0, 0.2992040807254978)",0.3,"(0.0, 0.6010546520419632)",0.4,"(0.0, 0.9008596959916844)",0.6,"(0.0, 1.2033048023132944)",0.8,"(0.0, 1.5169686969802263)",0.9,"(0.0, 1.8448556902871367)",1.1,"(0.0, 2.1907327882735355)"
5037,1,0.1,"(0.0, 0.2938009174406326)",0.3,"(0.0, 0.5947562508346202)",0.5,"(0.0, 0.9077270851568476)",0.6,"(0.0, 1.237886940573007)",0.8,"(0.0, 1.5927049470178691)",1,"(0.0, 1.9745028094894235)",1.2,"(0.0, 2.3895069340119854)"
48399,1,0.1,"(0.0, 0.30476058169671694)",0.3,"(0.0, 0.6206615398707648)",0.5,"(0.0, 0.9545233323509327)",0.6,"(0.0, 1.3115774631161272)",0.8,"(0.0, 1.6975160572531989)",1,"(0.0, 2.1186378221448794)",1.3,"(0.0, 2.580315940019478)"
51043,1,0.1,"(0.0, 0.30152475090133213)",0.3,"(0.0, 0.6020705482388787)",0.4,"(0.0, 0.9087768933060525)",0.6,"(0.0, 1.2188429650425414)",0.8,"(0.0, 1.5355053357224986)",0.9,"(0.0, 1.866981907156797)",1.1,"(0.0, 2.216069291058471)"
17057,1,0.1,"(0.0, 0.30425998919302033)",0.3,"(0.0, 0.6179874276956927)",0.5,"(0.0, 0.9462847677677122)",0.6,"(0.0, 1.2899774779378803)",0.8,"(0.0, 1.6598915515098582)",1,"(0.0, 2.0561645876135746)",1.2,"(0.0, 2.484433581467147)"
39079,1,0.1,"(0.0, 0.29920390318545054)",0.3,"(0.0, 0.6088348311144182)",0.5,"(0.0, 0.933589008319405)",0.6,"(0.0, 1.2799894957313804)",0.8,"(0.0, 1.6521807517675566)",1,"(0.0, 2.054648196968728)",1.2,"(0.0, 2.4933349336664765)"
19165,2,0.1,"(0.0, 0.29349818765806107)",0.3,"(0.0, 0.5960756258565012)",0.5,"(0.0, 0.9207345325496517)",0.7,"(0.0, 1.29118656593227)",0.9,"(0.0, 1.7095572280954305)",1.1,"(0.0, 2.1814432517149966)",1.4,"(0.0, 2.7246441810875135)"
19065,1,0.1,"(0.0, 0.29783446409177383)",0.3,"(0.0, 0.5960234678626869)",0.5,"(0.0, 0.9017620367881899)",0.6,"(0.0, 1.217329425273825)",0.8,"(0.0, 1.5469065593870308)",0.9,"(0.0, 1.8951160000219702)",1.1,"(0.0, 2.262164302514934)"
41007,1,0.1,"(0.0, 0.29699831189300535)",0.3,"(0.0, 0.5947447084775458)",0.4,"(0.0, 0.8965376672769221)",0.6,"(0.0, 1.2040747062184578)",0.8,"(0.0, 1.5237269051009472)",0.9,"(0.0, 1.8584343410215747)",1.1,"(0.0, 2.210683123011573)"
47171,1,0.1,"(0.0, 0.3034709187645724)",0.3,"(0.0, 0.618126722137648)",0.5,"(0.0, 0.9503569639635845)",0.6,"(0.0, 1.3068618528192972)",0.8,"(0.0, 1.6919609412894367)",1,"(0.0, 2.1134886909183126)",1.3,"(0.0, 2.5770425635728205)"
5021,1,0.1,"(0.0, 0.3035388519483206)",0.3,"(0.0, 0.6182361772350925)",0.5,"(0.0, 0.9503156111431954)",0.6,"(0.0, 1.30569305246407)",0.8,"(0.0, 1.6891175156535407)",1,"(0.0, 2.1081514590996435)",1.3,"(0.0, 2.567470453298192)"
29105,1,0.1,"(0.0, 0.30526061237721636)",0.3,"(0.0, 0.6195138038265631)",0.5,"(0.0, 0.9502787301920702)",0.6,"(0.0, 1.302681585504401)",0.8,"(0.0, 1.6816907394499565)",1,"(0.0, 2.0925274812704684)",1.3,"(0.0, 2.540925642651332)"
56025,1,0.1,"(0.0, 0.29471967961004863)",0.3,"(0.0, 0.5910762623657541)",0.5,"(0.0, 0.8955195900336675)",0.6,"(0.0, 1.2120468064150913)",0.8,"(0.0, 1.544234326943637)",0.9,"(0.0, 1.896106777515276)",1.1,"(0.0, 2.2531162618482954)"
29015,1,0.1,"(0.0, 0.3049721974433201)",0.3,"(0.0, 0.6103940226353992)",0.5,"(0.0, 0.9267043377335832)",0.6,"(0.0, 1.2581908641567958)",0.8,"(0.0, 1.6087578678249836)",1,"(0.0, 1.9831015640212872)",1.2,"(0.0, 2.3847577083696248)"
5005,1,0.1,"(0.0, 0.30173790336173906)",0.3,"(0.0, 0.6144750242592575)",0.5,"(0.0, 0.9445487463985375)",0.6,"(0.0, 1.295750664266836)",0.8,"(0.0, 1.674122012075296)",1,"(0.0, 2.0849891048813776)",1.3,"(0.0, 2.537700933350188)"
